experiment_id,sample_id,url,strategy
991,439,/iplant/home/shared/planetmicrobe/sra/ERR1756176_2.fastq.gz,AMPLICON
991,439,/iplant/home/shared/planetmicrobe/sra/ERR1756176_1.fastq.gz,AMPLICON
995,440,/iplant/home/shared/planetmicrobe/sra/ERR1756205_2.fastq.gz,AMPLICON
995,440,/iplant/home/shared/planetmicrobe/sra/ERR1756205_1.fastq.gz,AMPLICON
995,440,/iplant/home/shared/planetmicrobe/sra/ERR1756205_2.fastq.gz,AMPLICON
995,440,/iplant/home/shared/planetmicrobe/sra/ERR1756205_1.fastq.gz,AMPLICON
999,441,/iplant/home/shared/planetmicrobe/sra/ERR1879737_2.fastq.gz,AMPLICON
999,441,/iplant/home/shared/planetmicrobe/sra/ERR1879737_1.fastq.gz,AMPLICON
999,441,/iplant/home/shared/planetmicrobe/sra/ERR1879737_2.fastq.gz,AMPLICON
999,441,/iplant/home/shared/planetmicrobe/sra/ERR1879737_1.fastq.gz,AMPLICON
1000,441,/iplant/home/shared/planetmicrobe/sra/ERR1879733_2.fastq.gz,AMPLICON
1000,441,/iplant/home/shared/planetmicrobe/sra/ERR1879733_1.fastq.gz,AMPLICON
1000,441,/iplant/home/shared/planetmicrobe/sra/ERR1879733_2.fastq.gz,AMPLICON
1000,441,/iplant/home/shared/planetmicrobe/sra/ERR1879733_1.fastq.gz,AMPLICON
1004,442,/iplant/home/shared/planetmicrobe/sra/ERR1755898_2.fastq.gz,AMPLICON
1004,442,/iplant/home/shared/planetmicrobe/sra/ERR1755898_1.fastq.gz,AMPLICON
1008,443,/iplant/home/shared/planetmicrobe/sra/ERR1755989_2.fastq.gz,AMPLICON
1008,443,/iplant/home/shared/planetmicrobe/sra/ERR1755989_1.fastq.gz,AMPLICON
1012,444,/iplant/home/shared/planetmicrobe/sra/ERR1879946_2.fastq.gz,AMPLICON
1012,444,/iplant/home/shared/planetmicrobe/sra/ERR1879946_1.fastq.gz,AMPLICON
1016,445,/iplant/home/shared/planetmicrobe/sra/ERR1879682_2.fastq.gz,AMPLICON
1016,445,/iplant/home/shared/planetmicrobe/sra/ERR1879682_1.fastq.gz,AMPLICON
1020,446,/iplant/home/shared/planetmicrobe/sra/ERR1879806_2.fastq.gz,AMPLICON
1020,446,/iplant/home/shared/planetmicrobe/sra/ERR1879806_1.fastq.gz,AMPLICON
1025,447,/iplant/home/shared/planetmicrobe/sra/ERR1718769.fastq.gz,AMPLICON
1029,448,/iplant/home/shared/planetmicrobe/sra/ERR1718770.fastq.gz,AMPLICON
1033,450,/iplant/home/shared/planetmicrobe/sra/ERR1718754.fastq.gz,AMPLICON
1038,451,/iplant/home/shared/planetmicrobe/sra/ERR1718760.fastq.gz,AMPLICON
1042,452,/iplant/home/shared/planetmicrobe/sra/ERR1718761.fastq.gz,AMPLICON
1046,453,/iplant/home/shared/planetmicrobe/sra/ERR1718758.fastq.gz,AMPLICON
1050,454,/iplant/home/shared/planetmicrobe/sra/ERR1718746.fastq.gz,AMPLICON
1054,455,/iplant/home/shared/planetmicrobe/sra/ERR1718745.fastq.gz,AMPLICON
1058,456,/iplant/home/shared/planetmicrobe/sra/ERR1718749.fastq.gz,AMPLICON
1062,457,/iplant/home/shared/planetmicrobe/sra/ERR1718750.fastq.gz,AMPLICON
1066,458,/iplant/home/shared/planetmicrobe/sra/ERR1718751.fastq.gz,AMPLICON
1069,459,/iplant/home/shared/planetmicrobe/sra/ERR1756291_2.fastq.gz,AMPLICON
1069,459,/iplant/home/shared/planetmicrobe/sra/ERR1756291_1.fastq.gz,AMPLICON
1071,459,/iplant/home/shared/planetmicrobe/sra/ERR1718733.fastq.gz,AMPLICON
1075,460,/iplant/home/shared/planetmicrobe/sra/ERR1718734.fastq.gz,AMPLICON
1081,461,/iplant/home/shared/planetmicrobe/sra/ERR1718730.fastq.gz,AMPLICON
1085,462,/iplant/home/shared/planetmicrobe/sra/ERR1718725.fastq.gz,AMPLICON
1090,463,/iplant/home/shared/planetmicrobe/sra/ERR1718726.fastq.gz,AMPLICON
1096,464,/iplant/home/shared/planetmicrobe/sra/ERR1718723.fastq.gz,AMPLICON
1101,465,/iplant/home/shared/planetmicrobe/sra/ERR1718719.fastq.gz,AMPLICON
1105,466,/iplant/home/shared/planetmicrobe/sra/ERR1718721.fastq.gz,AMPLICON
1110,467,/iplant/home/shared/planetmicrobe/sra/ERR1718441.fastq.gz,AMPLICON
1114,468,/iplant/home/shared/planetmicrobe/sra/ERR1755923_2.fastq.gz,AMPLICON
1114,468,/iplant/home/shared/planetmicrobe/sra/ERR1755923_1.fastq.gz,AMPLICON
1115,468,/iplant/home/shared/planetmicrobe/sra/ERR1718713.fastq.gz,AMPLICON
1118,469,/iplant/home/shared/planetmicrobe/sra/ERR1879875_2.fastq.gz,AMPLICON
1118,469,/iplant/home/shared/planetmicrobe/sra/ERR1879875_1.fastq.gz,AMPLICON
1119,469,/iplant/home/shared/planetmicrobe/sra/ERR1879801_2.fastq.gz,AMPLICON
1119,469,/iplant/home/shared/planetmicrobe/sra/ERR1879801_1.fastq.gz,AMPLICON
1120,469,/iplant/home/shared/planetmicrobe/sra/ERR1718712.fastq.gz,AMPLICON
1123,470,/iplant/home/shared/planetmicrobe/sra/ERR1755926_2.fastq.gz,AMPLICON
1123,470,/iplant/home/shared/planetmicrobe/sra/ERR1755926_1.fastq.gz,AMPLICON
1124,470,/iplant/home/shared/planetmicrobe/sra/ERR1718711.fastq.gz,AMPLICON
1128,471,/iplant/home/shared/planetmicrobe/sra/ERR1718435.fastq.gz,AMPLICON
1131,472,/iplant/home/shared/planetmicrobe/sra/ERR1756134_2.fastq.gz,AMPLICON
1131,472,/iplant/home/shared/planetmicrobe/sra/ERR1756134_1.fastq.gz,AMPLICON
1132,472,/iplant/home/shared/planetmicrobe/sra/ERR1756363_2.fastq.gz,AMPLICON
1132,472,/iplant/home/shared/planetmicrobe/sra/ERR1756363_1.fastq.gz,AMPLICON
1133,472,/iplant/home/shared/planetmicrobe/sra/ERR1718699.fastq.gz,AMPLICON
1136,555,/iplant/home/shared/planetmicrobe/sra/ERR1879751_2.fastq.gz,AMPLICON
1136,555,/iplant/home/shared/planetmicrobe/sra/ERR1879751_1.fastq.gz,AMPLICON
1137,555,/iplant/home/shared/planetmicrobe/sra/ERR1718373.fastq.gz,AMPLICON
1141,473,/iplant/home/shared/planetmicrobe/sra/ERR1755979_2.fastq.gz,AMPLICON
1141,473,/iplant/home/shared/planetmicrobe/sra/ERR1755979_1.fastq.gz,AMPLICON
1142,473,/iplant/home/shared/planetmicrobe/sra/ERR1755996_2.fastq.gz,AMPLICON
1142,473,/iplant/home/shared/planetmicrobe/sra/ERR1755996_1.fastq.gz,AMPLICON
1143,473,/iplant/home/shared/planetmicrobe/sra/ERR1718696.fastq.gz,AMPLICON
1146,474,/iplant/home/shared/planetmicrobe/sra/ERR1756116_2.fastq.gz,AMPLICON
1146,474,/iplant/home/shared/planetmicrobe/sra/ERR1756116_1.fastq.gz,AMPLICON
1147,474,/iplant/home/shared/planetmicrobe/sra/ERR1756274_2.fastq.gz,AMPLICON
1147,474,/iplant/home/shared/planetmicrobe/sra/ERR1756274_1.fastq.gz,AMPLICON
1148,474,/iplant/home/shared/planetmicrobe/sra/ERR1718698.fastq.gz,AMPLICON
1152,475,/iplant/home/shared/planetmicrobe/sra/ERR1718704.fastq.gz,AMPLICON
1155,476,/iplant/home/shared/planetmicrobe/sra/ERR1756239_2.fastq.gz,AMPLICON
1155,476,/iplant/home/shared/planetmicrobe/sra/ERR1756239_1.fastq.gz,AMPLICON
1156,476,/iplant/home/shared/planetmicrobe/sra/ERR1718705.fastq.gz,AMPLICON
1160,477,/iplant/home/shared/planetmicrobe/sra/ERR1718430.fastq.gz,AMPLICON
1163,478,/iplant/home/shared/planetmicrobe/sra/ERR1756089_2.fastq.gz,AMPLICON
1163,478,/iplant/home/shared/planetmicrobe/sra/ERR1756089_1.fastq.gz,AMPLICON
1164,478,/iplant/home/shared/planetmicrobe/sra/ERR1756357_2.fastq.gz,AMPLICON
1164,478,/iplant/home/shared/planetmicrobe/sra/ERR1756357_1.fastq.gz,AMPLICON
1165,478,/iplant/home/shared/planetmicrobe/sra/ERR1718694.fastq.gz,AMPLICON
1169,479,/iplant/home/shared/planetmicrobe/sra/ERR1879944_2.fastq.gz,AMPLICON
1169,479,/iplant/home/shared/planetmicrobe/sra/ERR1879944_1.fastq.gz,AMPLICON
1170,479,/iplant/home/shared/planetmicrobe/sra/ERR1718692.fastq.gz,AMPLICON
1173,480,/iplant/home/shared/planetmicrobe/sra/ERR1755876_2.fastq.gz,AMPLICON
1173,480,/iplant/home/shared/planetmicrobe/sra/ERR1755876_1.fastq.gz,AMPLICON
1175,480,/iplant/home/shared/planetmicrobe/sra/ERR1718680.fastq.gz,AMPLICON
1180,481,/iplant/home/shared/planetmicrobe/sra/ERR1879690_2.fastq.gz,AMPLICON
1180,481,/iplant/home/shared/planetmicrobe/sra/ERR1879690_1.fastq.gz,AMPLICON
1181,481,/iplant/home/shared/planetmicrobe/sra/ERR1718679.fastq.gz,AMPLICON
1186,482,/iplant/home/shared/planetmicrobe/sra/ERR1756078_2.fastq.gz,AMPLICON
1186,482,/iplant/home/shared/planetmicrobe/sra/ERR1756078_1.fastq.gz,AMPLICON
1187,482,/iplant/home/shared/planetmicrobe/sra/ERR1718417.fastq.gz,AMPLICON
1191,483,/iplant/home/shared/planetmicrobe/sra/ERR1756047_2.fastq.gz,AMPLICON
1191,483,/iplant/home/shared/planetmicrobe/sra/ERR1756047_1.fastq.gz,AMPLICON
1192,483,/iplant/home/shared/planetmicrobe/sra/ERR1756126_2.fastq.gz,AMPLICON
1192,483,/iplant/home/shared/planetmicrobe/sra/ERR1756126_1.fastq.gz,AMPLICON
1193,483,/iplant/home/shared/planetmicrobe/sra/ERR1718676.fastq.gz,AMPLICON
1199,484,/iplant/home/shared/planetmicrobe/sra/ERR1756079_2.fastq.gz,AMPLICON
1199,484,/iplant/home/shared/planetmicrobe/sra/ERR1756079_1.fastq.gz,AMPLICON
1200,484,/iplant/home/shared/planetmicrobe/sra/ERR1718677.fastq.gz,AMPLICON
1204,503,/iplant/home/shared/planetmicrobe/sra/ERR1718376.fastq.gz,AMPLICON
1208,485,/iplant/home/shared/planetmicrobe/sra/ERR1756168_2.fastq.gz,AMPLICON
1208,485,/iplant/home/shared/planetmicrobe/sra/ERR1756168_1.fastq.gz,AMPLICON
1209,485,/iplant/home/shared/planetmicrobe/sra/ERR1755980_2.fastq.gz,AMPLICON
1209,485,/iplant/home/shared/planetmicrobe/sra/ERR1755980_1.fastq.gz,AMPLICON
1210,485,/iplant/home/shared/planetmicrobe/sra/ERR1718404.fastq.gz,AMPLICON
1215,486,/iplant/home/shared/planetmicrobe/sra/ERR1718405.fastq.gz,AMPLICON
1219,487,/iplant/home/shared/planetmicrobe/sra/ERR1879680_2.fastq.gz,AMPLICON
1219,487,/iplant/home/shared/planetmicrobe/sra/ERR1879680_1.fastq.gz,AMPLICON
1221,487,/iplant/home/shared/planetmicrobe/sra/ERR1718403.fastq.gz,AMPLICON
1226,488,/iplant/home/shared/planetmicrobe/sra/ERR1756099_2.fastq.gz,AMPLICON
1226,488,/iplant/home/shared/planetmicrobe/sra/ERR1756099_1.fastq.gz,AMPLICON
1227,488,/iplant/home/shared/planetmicrobe/sra/ERR1718412.fastq.gz,AMPLICON
1231,603,/iplant/home/shared/planetmicrobe/sra/ERR1756002_2.fastq.gz,AMPLICON
1231,603,/iplant/home/shared/planetmicrobe/sra/ERR1756002_1.fastq.gz,AMPLICON
1232,603,/iplant/home/shared/planetmicrobe/sra/ERR1718736.fastq.gz,AMPLICON
1234,489,/iplant/home/shared/planetmicrobe/sra/ERR1756117_2.fastq.gz,AMPLICON
1234,489,/iplant/home/shared/planetmicrobe/sra/ERR1756117_1.fastq.gz,AMPLICON
1235,489,/iplant/home/shared/planetmicrobe/sra/ERR1756022_2.fastq.gz,AMPLICON
1235,489,/iplant/home/shared/planetmicrobe/sra/ERR1756022_1.fastq.gz,AMPLICON
1240,490,/iplant/home/shared/planetmicrobe/sra/ERR1879894_2.fastq.gz,AMPLICON
1240,490,/iplant/home/shared/planetmicrobe/sra/ERR1879894_1.fastq.gz,AMPLICON
1241,490,/iplant/home/shared/planetmicrobe/sra/ERR1718410.fastq.gz,AMPLICON
1244,491,/iplant/home/shared/planetmicrobe/sra/ERR1756184_2.fastq.gz,AMPLICON
1244,491,/iplant/home/shared/planetmicrobe/sra/ERR1756184_1.fastq.gz,AMPLICON
1245,491,/iplant/home/shared/planetmicrobe/sra/ERR1718669.fastq.gz,AMPLICON
1249,492,/iplant/home/shared/planetmicrobe/sra/ERR1756150_2.fastq.gz,AMPLICON
1249,492,/iplant/home/shared/planetmicrobe/sra/ERR1756150_1.fastq.gz,AMPLICON
1250,492,/iplant/home/shared/planetmicrobe/sra/ERR1718670.fastq.gz,AMPLICON
1255,493,/iplant/home/shared/planetmicrobe/sra/ERR1718668.fastq.gz,AMPLICON
1260,494,/iplant/home/shared/planetmicrobe/sra/ERR1718394.fastq.gz,AMPLICON
1265,495,/iplant/home/shared/planetmicrobe/sra/ERR1718395.fastq.gz,AMPLICON
1270,496,/iplant/home/shared/planetmicrobe/sra/ERR1755969_2.fastq.gz,AMPLICON
1270,496,/iplant/home/shared/planetmicrobe/sra/ERR1755969_1.fastq.gz,AMPLICON
1272,496,/iplant/home/shared/planetmicrobe/sra/ERR1718663.fastq.gz,AMPLICON
1277,497,/iplant/home/shared/planetmicrobe/sra/ERR1718399.fastq.gz,AMPLICON
1283,498,/iplant/home/shared/planetmicrobe/sra/ERR1718397.fastq.gz,AMPLICON
1289,499,/iplant/home/shared/planetmicrobe/sra/ERR1756043_2.fastq.gz,AMPLICON
1289,499,/iplant/home/shared/planetmicrobe/sra/ERR1756043_1.fastq.gz,AMPLICON
1290,499,/iplant/home/shared/planetmicrobe/sra/ERR1718650.fastq.gz,AMPLICON
1295,500,/iplant/home/shared/planetmicrobe/sra/ERR1718383.fastq.gz,AMPLICON
1300,501,/iplant/home/shared/planetmicrobe/sra/ERR1879912_2.fastq.gz,AMPLICON
1300,501,/iplant/home/shared/planetmicrobe/sra/ERR1879912_1.fastq.gz,AMPLICON
1301,501,/iplant/home/shared/planetmicrobe/sra/ERR1879779_2.fastq.gz,AMPLICON
1301,501,/iplant/home/shared/planetmicrobe/sra/ERR1879779_1.fastq.gz,AMPLICON
1302,501,/iplant/home/shared/planetmicrobe/sra/ERR1718382.fastq.gz,AMPLICON
1307,502,/iplant/home/shared/planetmicrobe/sra/ERR1718374.fastq.gz,AMPLICON
1313,504,/iplant/home/shared/planetmicrobe/sra/ERR1718341.fastq.gz,AMPLICON
1318,505,/iplant/home/shared/planetmicrobe/sra/ERR1718347.fastq.gz,AMPLICON
1323,506,/iplant/home/shared/planetmicrobe/sra/ERR1718273.fastq.gz,AMPLICON
1328,507,/iplant/home/shared/planetmicrobe/sra/ERR1718280.fastq.gz,AMPLICON
1332,628,/iplant/home/shared/planetmicrobe/sra/ERR1879815_2.fastq.gz,AMPLICON
1332,628,/iplant/home/shared/planetmicrobe/sra/ERR1879815_1.fastq.gz,AMPLICON
1334,628,/iplant/home/shared/planetmicrobe/sra/ERR1718380.fastq.gz,AMPLICON
1336,508,/iplant/home/shared/planetmicrobe/sra/ERR1756348_2.fastq.gz,AMPLICON
1336,508,/iplant/home/shared/planetmicrobe/sra/ERR1756348_1.fastq.gz,AMPLICON
1337,508,/iplant/home/shared/planetmicrobe/sra/ERR1756362_2.fastq.gz,AMPLICON
1337,508,/iplant/home/shared/planetmicrobe/sra/ERR1756362_1.fastq.gz,AMPLICON
1338,508,/iplant/home/shared/planetmicrobe/sra/ERR1718594.fastq.gz,AMPLICON
1342,509,/iplant/home/shared/planetmicrobe/sra/ERR1756041_2.fastq.gz,AMPLICON
1342,509,/iplant/home/shared/planetmicrobe/sra/ERR1756041_1.fastq.gz,AMPLICON
1343,509,/iplant/home/shared/planetmicrobe/sra/ERR1756011_2.fastq.gz,AMPLICON
1343,509,/iplant/home/shared/planetmicrobe/sra/ERR1756011_1.fastq.gz,AMPLICON
1344,509,/iplant/home/shared/planetmicrobe/sra/ERR1718601.fastq.gz,AMPLICON
1349,510,/iplant/home/shared/planetmicrobe/sra/ERR1718599.fastq.gz,AMPLICON
1354,511,/iplant/home/shared/planetmicrobe/sra/ERR1759718_2.fastq.gz,AMPLICON
1354,511,/iplant/home/shared/planetmicrobe/sra/ERR1759718_1.fastq.gz,AMPLICON
1355,511,/iplant/home/shared/planetmicrobe/sra/ERR1718600.fastq.gz,AMPLICON
1359,634,/iplant/home/shared/planetmicrobe/sra/ERR1756171_2.fastq.gz,AMPLICON
1359,634,/iplant/home/shared/planetmicrobe/sra/ERR1756171_1.fastq.gz,AMPLICON
1360,634,/iplant/home/shared/planetmicrobe/sra/ERR1756071_2.fastq.gz,AMPLICON
1360,634,/iplant/home/shared/planetmicrobe/sra/ERR1756071_1.fastq.gz,AMPLICON
1361,634,/iplant/home/shared/planetmicrobe/sra/ERR1718644.fastq.gz,AMPLICON
1363,512,/iplant/home/shared/planetmicrobe/sra/ERR1755918_2.fastq.gz,AMPLICON
1363,512,/iplant/home/shared/planetmicrobe/sra/ERR1755918_1.fastq.gz,AMPLICON
1364,512,/iplant/home/shared/planetmicrobe/sra/ERR1756216_2.fastq.gz,AMPLICON
1364,512,/iplant/home/shared/planetmicrobe/sra/ERR1756216_1.fastq.gz,AMPLICON
1365,512,/iplant/home/shared/planetmicrobe/sra/ERR1718588.fastq.gz,AMPLICON
1369,513,/iplant/home/shared/planetmicrobe/sra/ERR1756320_2.fastq.gz,AMPLICON
1369,513,/iplant/home/shared/planetmicrobe/sra/ERR1756320_1.fastq.gz,AMPLICON
1370,513,/iplant/home/shared/planetmicrobe/sra/ERR1756295_2.fastq.gz,AMPLICON
1370,513,/iplant/home/shared/planetmicrobe/sra/ERR1756295_1.fastq.gz,AMPLICON
1371,513,/iplant/home/shared/planetmicrobe/sra/ERR1718589.fastq.gz,AMPLICON
1375,514,/iplant/home/shared/planetmicrobe/sra/ERR1756018_2.fastq.gz,AMPLICON
1375,514,/iplant/home/shared/planetmicrobe/sra/ERR1756018_1.fastq.gz,AMPLICON
1377,514,/iplant/home/shared/planetmicrobe/sra/ERR1718590.fastq.gz,AMPLICON
1383,515,/iplant/home/shared/planetmicrobe/sra/ERR1879730_2.fastq.gz,AMPLICON
1383,515,/iplant/home/shared/planetmicrobe/sra/ERR1879730_1.fastq.gz,AMPLICON
1384,515,/iplant/home/shared/planetmicrobe/sra/ERR1718587.fastq.gz,AMPLICON
1390,531,/iplant/home/shared/planetmicrobe/sra/ERR1718740.fastq.gz,AMPLICON
1394,516,/iplant/home/shared/planetmicrobe/sra/ERR1718525.fastq.gz,AMPLICON
1399,517,/iplant/home/shared/planetmicrobe/sra/ERR1718527.fastq.gz,AMPLICON
1404,518,/iplant/home/shared/planetmicrobe/sra/ERR1718528.fastq.gz,AMPLICON
1608,559,/iplant/home/shared/planetmicrobe/sra/ERR1718345.fastq.gz,AMPLICON
1409,519,/iplant/home/shared/planetmicrobe/sra/ERR1718788.fastq.gz,AMPLICON
1415,520,/iplant/home/shared/planetmicrobe/sra/ERR1879696_2.fastq.gz,AMPLICON
1415,520,/iplant/home/shared/planetmicrobe/sra/ERR1879696_1.fastq.gz,AMPLICON
1417,520,/iplant/home/shared/planetmicrobe/sra/ERR1879934_2.fastq.gz,AMPLICON
1417,520,/iplant/home/shared/planetmicrobe/sra/ERR1879934_1.fastq.gz,AMPLICON
1424,521,/iplant/home/shared/planetmicrobe/sra/ERR1879931_2.fastq.gz,AMPLICON
1424,521,/iplant/home/shared/planetmicrobe/sra/ERR1879931_1.fastq.gz,AMPLICON
1430,522,/iplant/home/shared/planetmicrobe/sra/ERR1756020_2.fastq.gz,AMPLICON
1430,522,/iplant/home/shared/planetmicrobe/sra/ERR1756020_1.fastq.gz,AMPLICON
1440,524,/iplant/home/shared/planetmicrobe/sra/ERR1718755.fastq.gz,AMPLICON
1443,525,/iplant/home/shared/planetmicrobe/sra/ERR1759707_2.fastq.gz,AMPLICON
1443,525,/iplant/home/shared/planetmicrobe/sra/ERR1759707_1.fastq.gz,AMPLICON
1444,525,/iplant/home/shared/planetmicrobe/sra/ERR1718756.fastq.gz,AMPLICON
1449,526,/iplant/home/shared/planetmicrobe/sra/ERR1718759.fastq.gz,AMPLICON
1457,528,/iplant/home/shared/planetmicrobe/sra/ERR1718748.fastq.gz,AMPLICON
1460,529,/iplant/home/shared/planetmicrobe/sra/ERR1755942_2.fastq.gz,AMPLICON
1460,529,/iplant/home/shared/planetmicrobe/sra/ERR1755942_1.fastq.gz,AMPLICON
1461,529,/iplant/home/shared/planetmicrobe/sra/ERR1756128_2.fastq.gz,AMPLICON
1461,529,/iplant/home/shared/planetmicrobe/sra/ERR1756128_1.fastq.gz,AMPLICON
1462,529,/iplant/home/shared/planetmicrobe/sra/ERR1718738.fastq.gz,AMPLICON
1465,530,/iplant/home/shared/planetmicrobe/sra/ERR1755936_2.fastq.gz,AMPLICON
1465,530,/iplant/home/shared/planetmicrobe/sra/ERR1755936_1.fastq.gz,AMPLICON
1466,530,/iplant/home/shared/planetmicrobe/sra/ERR1718739.fastq.gz,AMPLICON
1469,532,/iplant/home/shared/planetmicrobe/sra/ERR1756308_2.fastq.gz,AMPLICON
1469,532,/iplant/home/shared/planetmicrobe/sra/ERR1756308_1.fastq.gz,AMPLICON
1470,532,/iplant/home/shared/planetmicrobe/sra/ERR1756279_2.fastq.gz,AMPLICON
1470,532,/iplant/home/shared/planetmicrobe/sra/ERR1756279_1.fastq.gz,AMPLICON
1471,532,/iplant/home/shared/planetmicrobe/sra/ERR1718732.fastq.gz,AMPLICON
1474,533,/iplant/home/shared/planetmicrobe/sra/ERR1879716_2.fastq.gz,AMPLICON
1474,533,/iplant/home/shared/planetmicrobe/sra/ERR1879716_1.fastq.gz,AMPLICON
1475,533,/iplant/home/shared/planetmicrobe/sra/ERR1718718.fastq.gz,AMPLICON
1479,534,/iplant/home/shared/planetmicrobe/sra/ERR1718442.fastq.gz,AMPLICON
1482,535,/iplant/home/shared/planetmicrobe/sra/ERR1755925_2.fastq.gz,AMPLICON
1482,535,/iplant/home/shared/planetmicrobe/sra/ERR1755925_1.fastq.gz,AMPLICON
1483,535,/iplant/home/shared/planetmicrobe/sra/ERR1718437.fastq.gz,AMPLICON
1487,536,/iplant/home/shared/planetmicrobe/sra/ERR1756170_2.fastq.gz,AMPLICON
1487,536,/iplant/home/shared/planetmicrobe/sra/ERR1756170_1.fastq.gz,AMPLICON
1488,536,/iplant/home/shared/planetmicrobe/sra/ERR1756108_2.fastq.gz,AMPLICON
1488,536,/iplant/home/shared/planetmicrobe/sra/ERR1756108_1.fastq.gz,AMPLICON
1489,536,/iplant/home/shared/planetmicrobe/sra/ERR1718689.fastq.gz,AMPLICON
1493,537,/iplant/home/shared/planetmicrobe/sra/ERR1756172_2.fastq.gz,AMPLICON
1493,537,/iplant/home/shared/planetmicrobe/sra/ERR1756172_1.fastq.gz,AMPLICON
1494,537,/iplant/home/shared/planetmicrobe/sra/ERR1756012_2.fastq.gz,AMPLICON
1494,537,/iplant/home/shared/planetmicrobe/sra/ERR1756012_1.fastq.gz,AMPLICON
1495,537,/iplant/home/shared/planetmicrobe/sra/ERR1718693.fastq.gz,AMPLICON
1498,538,/iplant/home/shared/planetmicrobe/sra/ERR1756148_2.fastq.gz,AMPLICON
1498,538,/iplant/home/shared/planetmicrobe/sra/ERR1756148_1.fastq.gz,AMPLICON
1499,538,/iplant/home/shared/planetmicrobe/sra/ERR1756029_2.fastq.gz,AMPLICON
1499,538,/iplant/home/shared/planetmicrobe/sra/ERR1756029_1.fastq.gz,AMPLICON
1500,538,/iplant/home/shared/planetmicrobe/sra/ERR1718419.fastq.gz,AMPLICON
1503,538,/iplant/home/shared/planetmicrobe/sra/ERR1712239_2.fastq.gz,RNA-Seq
1503,538,/iplant/home/shared/planetmicrobe/sra/ERR1712239_1.fastq.gz,RNA-Seq
1504,539,/iplant/home/shared/planetmicrobe/sra/ERR1756038_2.fastq.gz,AMPLICON
1504,539,/iplant/home/shared/planetmicrobe/sra/ERR1756038_1.fastq.gz,AMPLICON
1505,539,/iplant/home/shared/planetmicrobe/sra/ERR1755997_2.fastq.gz,AMPLICON
1505,539,/iplant/home/shared/planetmicrobe/sra/ERR1755997_1.fastq.gz,AMPLICON
1506,539,/iplant/home/shared/planetmicrobe/sra/ERR1718406.fastq.gz,AMPLICON
1510,540,/iplant/home/shared/planetmicrobe/sra/ERR1755972_2.fastq.gz,AMPLICON
1510,540,/iplant/home/shared/planetmicrobe/sra/ERR1755972_1.fastq.gz,AMPLICON
1511,540,/iplant/home/shared/planetmicrobe/sra/ERR1755906_2.fastq.gz,AMPLICON
1511,540,/iplant/home/shared/planetmicrobe/sra/ERR1755906_1.fastq.gz,AMPLICON
1512,540,/iplant/home/shared/planetmicrobe/sra/ERR1718414.fastq.gz,AMPLICON
1516,541,/iplant/home/shared/planetmicrobe/sra/ERR1756309_2.fastq.gz,AMPLICON
1516,541,/iplant/home/shared/planetmicrobe/sra/ERR1756309_1.fastq.gz,AMPLICON
1517,541,/iplant/home/shared/planetmicrobe/sra/ERR1718671.fastq.gz,AMPLICON
1519,541,/iplant/home/shared/planetmicrobe/sra/ERR1711889_2.fastq.gz,RNA-Seq
1519,541,/iplant/home/shared/planetmicrobe/sra/ERR1711889_1.fastq.gz,RNA-Seq
1521,542,/iplant/home/shared/planetmicrobe/sra/ERR1879921_2.fastq.gz,AMPLICON
1521,542,/iplant/home/shared/planetmicrobe/sra/ERR1879921_1.fastq.gz,AMPLICON
1522,542,/iplant/home/shared/planetmicrobe/sra/ERR1718396.fastq.gz,AMPLICON
1527,543,/iplant/home/shared/planetmicrobe/sra/ERR1718662.fastq.gz,AMPLICON
1531,549,/iplant/home/shared/planetmicrobe/sra/ERR1755934_2.fastq.gz,AMPLICON
1531,549,/iplant/home/shared/planetmicrobe/sra/ERR1755934_1.fastq.gz,AMPLICON
1532,549,/iplant/home/shared/planetmicrobe/sra/ERR1718384.fastq.gz,AMPLICON
1535,549,/iplant/home/shared/planetmicrobe/sra/ERR1711926_2.fastq.gz,RNA-Seq
1535,549,/iplant/home/shared/planetmicrobe/sra/ERR1711926_1.fastq.gz,RNA-Seq
1536,544,/iplant/home/shared/planetmicrobe/sra/ERR1756013_2.fastq.gz,AMPLICON
1536,544,/iplant/home/shared/planetmicrobe/sra/ERR1756013_1.fastq.gz,AMPLICON
1537,544,/iplant/home/shared/planetmicrobe/sra/ERR1718401.fastq.gz,AMPLICON
1541,545,/iplant/home/shared/planetmicrobe/sra/ERR1879863_2.fastq.gz,AMPLICON
1541,545,/iplant/home/shared/planetmicrobe/sra/ERR1879863_1.fastq.gz,AMPLICON
1542,545,/iplant/home/shared/planetmicrobe/sra/ERR1879773_2.fastq.gz,AMPLICON
1542,545,/iplant/home/shared/planetmicrobe/sra/ERR1879773_1.fastq.gz,AMPLICON
1543,545,/iplant/home/shared/planetmicrobe/sra/ERR1718666.fastq.gz,AMPLICON
1547,546,/iplant/home/shared/planetmicrobe/sra/ERR1755899_2.fastq.gz,AMPLICON
1547,546,/iplant/home/shared/planetmicrobe/sra/ERR1755899_1.fastq.gz,AMPLICON
1548,546,/iplant/home/shared/planetmicrobe/sra/ERR1755920_2.fastq.gz,AMPLICON
1548,546,/iplant/home/shared/planetmicrobe/sra/ERR1755920_1.fastq.gz,AMPLICON
1549,546,/iplant/home/shared/planetmicrobe/sra/ERR1718648.fastq.gz,AMPLICON
